artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
David Guetta,2U,762UXiwEHYY97VL45sAUPR,66.0,0.551,0.651,8.0,-5.828,0.0,0.0594,0.225,0.0,0.224,0.562,144.875
The Chainsmokers,Something Just Like This,6RUKPb4LETWmmr3iAEQktW,83.0,0.617,0.635,11.0,-6.769,0.0,0.0317,0.0498,1.44e-05,0.164,0.446,103.019
Calvin Harris,One Kiss (with Dua Lipa),7ef4DlsgrMEH11cDZd32M6,85.0,0.791,0.862,9.0,-3.24,0.0,0.11,0.037,2.19e-05,0.0814,0.592,123.994
Alesso,Heroes (we could be),3zU9rdflI65tK4dkkNSp77,73.0,0.503,0.748,5.0,-4.124,1.0,0.0619,0.0305,0.0,0.343,0.356,125.896
Kygo,It Ain’t Me (with Selena Gomez),12GEpg2XOPyqk03JZEZnJs,69.0,0.64,0.533,0.0,-6.596,1.0,0.0706,0.119,0.0,0.0864,0.515,99.968
Ne-Yo,Let Me Love You (Until You Learn To Love Yourself),4kte3OcW800TPvOVgrLLj8,69.0,0.658,0.677,5.0,-6.628,1.0,0.0393,0.248,0.0,0.368,0.248,124.91
DJ Snake,Let Me Love You,0lYBSQXN6rCTvUZvg9S0lU,81.0,0.649,0.716,8.0,-5.371,1.0,0.0349,0.0863,2.63e-05,0.135,0.163,99.988
The Chainsmokers,Roses,3vv9phIu6Y1vX3jcqaGz5Z,73.0,0.713,0.802,4.0,-7.055,1.0,0.0561,0.0435,0.00377,0.309,0.343,100.001
Zedd,Stay The Night - Featuring Hayley Williams Of Paramore,2QtJA4gbwe1AcanB2p21aP,61.0,0.596,0.738,8.0,-3.109,1.0,0.0411,0.109,0.0,0.0947,0.461,127.961
Disclosure,Latch,1BltsyC5W3SAABdxyrDXwi,19.0,0.503,0.727,1.0,-5.456,1.0,0.167,0.0159,9.45e-05,0.0895,0.521,121.985
David Guetta,Flames,3tTYxjYYcXFqFXA0AZ1Fav,57.0,0.609,0.726,5.0,-4.346,0.0,0.0414,0.0723,8.45e-06,0.0895,0.362,93.958
Justin Bieber,Sorry,09CtPGIpYB4BrO8qb1RGsF,81.0,0.654,0.76,0.0,-3.669,0.0,0.045,0.0797,0.0,0.299,0.41,99.945
Calvin Harris,This Is What You Came For,0azC730Exh71aQlOt9Zj3y,79.0,0.63,0.928,9.0,-2.787,0.0,0.0331,0.199,0.124,0.148,0.465,123.963
Avicii,Wake Me Up,4h8VwCb1MTGoLKueQ1WgbD,84.0,0.532,0.783,2.0,-5.697,1.0,0.0523,0.0038,0.0012,0.161,0.643,124.08
Dynoro,In My Mind,0E9ZjEAyAwOXZ7wJC0PD33,84.0,0.694,0.77,6.0,-5.335,1.0,0.149,0.176,1.1e-05,0.118,0.163,125.905
David Guetta,Titanium (feat. Sia),0lHAMNU8RGiIObScrsRgmP,66.0,0.604,0.787,0.0,-3.674,0.0,0.103,0.0679,0.15,0.127,0.301,126.062
Skrillex,Where Are Ü Now,0n8ob8S72lvznoVfiwz4qL,8.0,0.432,0.74,7.0,-5.053,1.0,0.062,0.0342,6.59e-06,0.14,0.193,139.42
Katy Perry,Firework,4r6eNCsrZnQWJzzvFh4nlg,64.0,0.638,0.832,8.0,-5.039,1.0,0.049,0.141,0.0,0.113,0.648,124.071
J Balvin,Mi Gente (feat. Beyoncé),0GzmMQizDeA2NVMUaZksv0,61.0,0.759,0.716,11.0,-6.36,0.0,0.0818,0.0223,0.0,0.231,0.469,105.009
Swedish House Mafia,Don't You Worry Child - Radio Edit,1MlAkYV0nbRKWhhfvTt3zc,27.0,0.614,0.832,11.0,-3.419,0.0,0.0522,0.11,0.0,0.185,0.429,129.038
Justin Timberlake,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",1WkMMavIMc4JZ8cfMmxHkI,74.0,0.669,0.832,0.0,-5.72,1.0,0.0682,0.0106,0.0,0.0968,0.7,113.035
Ellie Goulding,Anything Could Happen,7C7yqFTM0ncyJ04GIKrxdV,57.0,0.702,0.781,0.0,-4.081,1.0,0.03,0.433,0.0,0.135,0.382,102.997
Lady Gaga,Poker Face,0WfKDYeUAoLA3vdvLKKWMW,69.0,0.851,0.806,4.0,-4.618,1.0,0.0786,0.12,1.33e-06,0.121,0.776,119.001
Calvin Harris,How Deep Is Your Love,22mek4IiqubGD9ctzxc69s,77.0,0.738,0.868,11.0,-4.373,0.0,0.0731,0.0389,0.00171,0.388,0.336,122.003
Robin Schulz,In Your Eyes (feat. Alida),61ZM92T2zaXIVsqncThQzC,74.0,0.57,0.672,8.0,-5.89,0.0,0.0723,0.177,0.0,0.0768,0.448,120.019
Sigala,Wish You Well (with Sigala),6TnxdnJcZIwCWiCHq5Qds0,5.0,0.67,0.89,5.0,-3.785,0.0,0.0576,0.122,0.0,0.333,0.568,124.967
Kaskade,With You - LöKii Remix,2aFAmDBycyEnj3lcS95JMe,57.0,0.708,0.727,9.0,-7.647,1.0,0.0389,0.0201,0.676,0.37,0.512,120.012
Hot Shade,Dive,0Npijoc6ZcUe1devUugKvI,68.0,0.654,0.787,4.0,-4.999,1.0,0.0502,0.00515,0.0,0.144,0.409,123.978
Paul Kalkbrenner,No Goodbye,5gwLIRjGFf3hXuHoKEsWLg,65.0,0.945,0.584,6.0,-7.649,0.0,0.044,0.0955,0.341,0.147,0.626,124.996
MOTi,Work,3d4lc8esnUl7Bx9J9d9oty,58.0,0.704,0.929,0.0,-4.447,1.0,0.0395,0.0395,0.0249,0.181,0.633,126.055
Dimitri Vegas & Like Mike,Instagram,0U6bQIAh6MCGo1xjbIIx2S,81.0,0.765,0.906,8.0,-2.097,0.0,0.0965,0.125,0.0,0.423,0.95,96.071
Becky Hill,Better Off Without You (feat. Shift K3Y),3oIVK7arAFuUOCGafPLxSC,68.0,0.682,0.855,7.0,-3.282,1.0,0.0401,0.0566,1e-06,0.101,0.304,124.004
Molella,Butterfly,2I4jAMEOEUQD5V1byYCqNS,43.0,0.627,0.662,7.0,-7.104,0.0,0.0349,0.0922,0.000166,0.143,0.596,124.039
MOTi,All The Love You Got,59QmL8ygKtVfMHmPx3GaBX,57.0,0.762,0.736,7.0,-7.66,1.0,0.0778,0.135,0.0538,0.113,0.248,126.007
The Chainsmokers,Call You Mine - Asketa & Natan Chaim Remix,5EdYlCWou17k0N1PADLKfO,58.0,0.577,0.844,7.0,-3.364,1.0,0.0406,0.00407,6.13e-06,0.499,0.283,115.066
GATTÜSO,Love Is Not Enough,5MvsfUN0H79C24t3fPepeL,58.0,0.632,0.816,8.0,-4.584,1.0,0.0349,0.00205,0.106,0.119,0.134,127.95
MEDUZA,Lose Control,7CHi4DtfK4heMlQaudCuHK,91.0,0.598,0.526,10.0,-8.659,0.0,0.0415,0.129,0.0,0.14,0.529,123.935
Jonas Blue,I Wanna Dance,1CW7tYkpJ95c7bQkRf6CcK,67.0,0.825,0.841,0.0,-6.433,1.0,0.135,0.0906,0.00411,0.258,0.616,126.026
Matt Simons,After The Landslide - Club Remix,4bSFPMXKYaCoBhzJv276zl,42.0,0.63,0.731,6.0,-4.985,1.0,0.0352,0.0191,7.82e-06,0.704,0.46,119.997
Skrillex,Midnight Hour with Boys Noize & Ty Dolla $ign,5AFrctm65wWIqJsjHPPx85,70.0,0.795,0.899,0.0,-4.202,1.0,0.0685,0.00235,0.000392,0.199,0.329,125.978
Ed Marquis,Pon de Replay,3DsjHcLYMExprXJECT4QQP,64.0,0.529,0.717,6.0,-7.049,0.0,0.24,0.123,0.000707,0.0363,0.481,103.99
NOTD,So Close,7FjZU7XFs7P9jHI9Z0yRhK,79.0,0.7,0.872,10.0,-5.896,1.0,0.0666,0.121,7.08e-06,0.103,0.761,125.03
Brando,Look Into My Eyes,5ijpy4l0nKZPIKHui6SQfE,48.0,0.791,0.541,1.0,-7.14,1.0,0.054,0.123,4.74e-05,0.121,0.433,115.987
Glaceo,Not in Control,6j8eH9frh703HaGBaSRS6u,53.0,0.904,0.633,0.0,-5.545,1.0,0.0958,0.203,0.000266,0.163,0.492,121.995
Tiësto,BLUE,79Vz5MNH7Qe4F7hPKT8tPz,75.0,0.744,0.725,11.0,-6.055,1.0,0.0303,0.018,9.29e-06,0.212,0.904,118.034
Kharfi,Don't Waste My Time,65mOk4n0tfrMysFXu12ufx,46.0,0.772,0.687,9.0,-6.348,0.0,0.211,0.0528,0.0,0.834,0.59,118.116
Lost Frequencies,Beat Of My Heart,4w5Grfxx5Rpup6mo5v6bW0,67.0,0.706,0.524,6.0,-8.804,1.0,0.026,0.127,0.00129,0.109,0.296,111.991
Dua Lipa,Don't Start Now - Kungs Remix,3uiQZlSlSDRduWLFBTSEot,65.0,0.664,0.699,11.0,-7.115,0.0,0.27,0.0352,0.0,0.0612,0.252,122.019
Steve Void,Drunken Truth,29ikXeGM6kScvhvqfvgiwO,56.0,0.781,0.745,1.0,-4.942,0.0,0.0374,0.0814,9.71e-05,0.106,0.498,110.051
Jax Jones,Jacques,2Eld7kejX6FH9OptVyKQak,42.0,0.789,0.547,9.0,-8.738,0.0,0.0748,0.072,9.21e-05,0.0782,0.48,120.024
Armin van Buuren,Something Real,3BOcWxFUURAomDXRSDFve4,58.0,0.575,0.808,1.0,-4.578,1.0,0.0439,0.0446,0.0,0.0693,0.232,127.922
David Guetta,Stay (Don't Go Away) [feat. Raye],4YhN72dRYL2Z3MsaKyT7rS,74.0,0.669,0.797,9.0,-5.68,0.0,0.0624,0.259,0.0,0.199,0.552,119.865
PNAU,Solid Gold,7DQ5CZjAQdhgDgdnSXxJ7Z,65.0,0.567,0.946,5.0,-2.245,0.0,0.0541,0.0978,1.37e-06,0.0836,0.295,104.983
Mike Perry,One Life,2aXA9aQfrqaOi1Wy3NfSZI,64.0,0.653,0.757,3.0,-3.642,1.0,0.0555,0.0997,0.0,0.242,0.233,128.015
FAULHABER,All ‘Bout The Money,62XCV3AmCMkPa9X5mCim8O,51.0,0.721,0.779,6.0,-4.239,0.0,0.0606,0.142,0.0,0.143,0.327,110.026
Audien,Never Letting Go,5llPdGZJjJFJv9aL6ZaiLY,63.0,0.534,0.765,1.0,-3.151,1.0,0.0338,0.0915,0.00107,0.225,0.117,127.978
Martin Garrix,Used To Love (with Dean Lewis),7pWK1kMgHy5lNNiIfuRbkP,83.0,0.651,0.693,4.0,-4.722,1.0,0.0375,0.458,0.0,0.335,0.392,118.97
Prince Paris,Giulia,2W9pBY75aWOV39S73mqqbn,55.0,0.682,0.923,0.0,-3.273,1.0,0.0364,0.00395,3e-05,0.242,0.37,130.052
Georgia Ku,What Do I Do? - Benny Benassi Remix,1JxQmgCEipmHCUiJS568pE,39.0,0.66,0.827,10.0,-5.081,1.0,0.0789,0.429,0.0,0.0923,0.611,115.349
Icarus,Dreams Of You (feat. Rae Morris),6pu5jQqenr37n0z6eBKOh0,48.0,0.57,0.965,6.0,-4.881,0.0,0.0348,0.00108,0.523,0.201,0.148,123.008
Madison Mars,I Will Let You Down (feat. KLARA),3RBk0P36O7wCMxF263jRJL,59.0,0.608,0.918,0.0,-1.137,0.0,0.0684,0.199,0.0,0.309,0.422,126.022
Nahaze,Carillon (with Achille Lauro),4uRx3SdWG2cNVfRNVPwHDS,64.0,0.561,0.562,9.0,-11.431,0.0,0.15,0.062,0.0,0.118,0.244,151.631
DJ Ross,La Vie - Gabry Ponte Mix,3ZRgqoTb7pVO11IxcKGtMo,42.0,0.591,0.88,4.0,-5.153,0.0,0.223,0.0804,0.0,0.326,0.482,127.013
R3HAB,Lullaby,0DhkTGjEaIHaSxTfC14BFm,70.0,0.626,0.8,1.0,-3.988,0.0,0.035,0.0267,0.000138,0.0623,0.258,127.966
Phantoms,Say It,4nx4h17pRj1ikT0hZecR8z,57.0,0.745,0.8,11.0,-5.606,0.0,0.0361,0.0209,0.000479,0.113,0.314,122.008
Deorro,All This Time,1tq4UL9BB7BHuT6eorlX3X,21.0,0.66,0.857,2.0,-5.219,1.0,0.321,0.167,1.36e-05,0.119,0.233,130.069
Gryffin,All You Need To Know (feat. Calle Lehmann),4TIkSdsNSfqpuq6ZYvCjAz,68.0,0.53,0.729,0.0,-6.019,1.0,0.0376,0.00699,0.0,0.103,0.219,139.929
Tiësto,Acordeão,4P7F3kb2Ze1YleD6lUYwJo,63.0,0.552,0.887,1.0,-3.812,1.0,0.147,0.0457,0.0207,0.0903,0.783,125.229
Yves V,My Friend,3qeJ84Y6PRS9LtliOuT94Z,54.0,0.471,0.911,2.0,-4.372,0.0,0.0594,0.0316,0.00648,0.571,0.197,126.112
Alok,On & On,7sYAS4CpbV90oSemgaEQat,79.0,0.747,0.776,10.0,-5.898,0.0,0.0722,0.0233,1.38e-05,0.761,0.67,125.07
Martin Solveig,Juliet & Romeo,1CRy08G60mS5jvhB27xMpS,72.0,0.712,0.664,11.0,-8.026,1.0,0.0345,0.0416,0.000104,0.0668,0.781,122.014
R3HAB,All Around The World (La La La),02itaCXOdC54J0ISjqqFAp,80.0,0.733,0.859,9.0,-5.03,0.0,0.033,0.479,0.0645,0.105,0.52,124.948
Steve Aoki,Are You Lonely (feat. ISÁK),52EB2Gk1nkxZmbomJOXUde,47.0,0.517,0.793,6.0,-5.851,0.0,0.0367,0.0214,0.00046,0.0892,0.176,90.06
Alex Gaudino,No More (feat. Brenda Mullen) - Bottai Edit,4Jwp3yjIQfudmjuctLQlfJ,19.0,0.675,0.674,4.0,-6.329,1.0,0.0372,0.00339,8.55e-05,0.279,0.414,125.037
Felix Jaehn,Close Your Eyes,7N06jo3EnV792VFaG8vuW6,79.0,0.818,0.823,11.0,-3.563,0.0,0.2,0.0663,1.17e-05,0.133,0.52,128.136
Audien,Buzzing (with Nevve),517cAnPxsaxfrkKHHY41wB,59.0,0.639,0.591,7.0,-3.905,0.0,0.0344,0.128,6.69e-06,0.159,0.305,128.002
David Guetta,Never Be Alone (feat. Aloe Blacc),3GT2CBmJWIEdCpHiB31WYK,68.0,0.535,0.906,6.0,-4.699,0.0,0.0353,0.0202,0.000715,0.0886,0.732,126.012
SAINt JHN,Roses - Imanbek Remix,7fPuWrlpwDcHm5aHCH5D9t,72.0,0.784,0.721,8.0,-5.457,1.0,0.0506,0.0149,0.00424,0.285,0.895,121.966
Ofenbach,Insane,1rRWFc2p77FYyb67m5YeVO,66.0,0.809,0.758,4.0,-5.658,0.0,0.101,0.409,0.000544,0.166,0.71,125.022
ARTY,Daydreams - Sultan + Shepard Echoes Of Life Remix,1LDDUVvutZ3qxvnOrulCBM,59.0,0.669,0.793,1.0,-6.16,1.0,0.0403,0.0318,0.0372,0.555,0.159,121.995
Rita Ora,Only Want You - Sam Feldt Remix,2wOVXsIRIoniqipE9I5ZVx,64.0,0.578,0.786,9.0,-4.665,1.0,0.13,0.232,0.000106,0.122,0.347,105.945
Ellie Goulding,Close To Me (with Diplo) (feat. Swae Lee) - Felix Cartal Remix,0byab45cmZntz74RxcASrf,9.0,0.733,0.839,1.0,-2.84,0.0,0.0335,0.0145,0.000187,0.162,0.471,126.009
Drax Project,Woke Up Late (feat. Hailee Steinfeld) - Sam Feldt Remix,4ciBIS83LHQpKf4noVKP51,41.0,0.63,0.726,0.0,-3.753,1.0,0.0978,0.0717,0.0,0.108,0.499,122.055
Ed Sheeran,South of the Border (feat. Camila Cabello & Cardi B) - Cheat Codes Remix,19TOAlTFq0NDHvUPQR0tkr,69.0,0.845,0.766,2.0,-5.727,0.0,0.0658,0.212,0.0,0.111,0.782,114.054
Kygo,Not Ok - Frank Walker Remix,6VP3410weACXiPCVLKSkOb,66.0,0.679,0.866,2.0,-3.754,1.0,0.0566,0.0337,0.0,0.0688,0.441,121.927
Dzeko,Heaven (feat. Veronica),5ql2mP9FUhB3SgMzv2akuO,68.0,0.657,0.882,0.0,-3.565,0.0,0.0456,0.247,0.00202,0.112,0.179,127.994
Ellie Goulding,Sixteen - Don Diablo Remix,3jwQwGVERUXo7eaAgL1xAo,66.0,0.493,0.773,5.0,-3.791,0.0,0.157,0.429,7.07e-06,0.0807,0.301,123.149
R3HAB,Don’t Give Up On Me Now (with Julie Bergan),46W9iEjOg5nkMvb6lo4Jwz,63.0,0.687,0.706,4.0,-5.357,1.0,0.0459,0.091,0.0,0.124,0.27,115.268
Don Diablo,Brave,0GRoERSBBky3YgdKW2w2Vc,68.0,0.654,0.874,6.0,-3.885,1.0,0.0543,0.169,1.77e-06,0.134,0.542,119.85
Steve Aoki,Let It Be Me,3sHuIjfAzluc6S9cXoqfqC,23.0,0.661,0.758,7.0,-5.299,1.0,0.0864,0.0797,0.0,0.106,0.387,114.098
Kygo,Carry On - Nicky Romero Remix,4fK2NU9UyQJV74ZGiSVYsr,67.0,0.447,0.684,9.0,-4.721,0.0,0.09,0.175,0.0,0.478,0.437,125.655
Sam Feldt,Magnets (feat. Sophie Simmons),0jlpHhGUFn4aAWLsRRnwep,62.0,0.731,0.802,5.0,-4.763,1.0,0.0623,0.022,0.0,0.059,0.434,121.991
Andy Grammer,Don't Give Up On Me,2pMntGuRgHAHVtrpC6kgGy,9.0,0.489,0.766,3.0,-5.84,1.0,0.0851,0.0511,1.35e-05,0.126,0.117,121.445
MOTi,Found Love (feat. Lovespeake),7EHCt2jdVwHp557sfMPosf,59.0,0.6,0.888,8.0,-4.612,1.0,0.13,0.00166,0.0,0.4,0.641,126.056
Martin Garrix,These Are The Times (feat. JRM),5YN0zHycJ0Yxz31A5QsVov,71.0,0.687,0.707,4.0,-6.19,1.0,0.0328,0.0536,9.29e-05,0.16,0.607,127.033
Jonas Blue,Wherever You Go,14nIFzHQf1OBWf6VHVR8DF,21.0,0.711,0.724,7.0,-4.809,1.0,0.106,0.0835,0.0,0.0389,0.478,104.048
Kygo,Happy Now,14sOS5L36385FJ3OL8hew4,81.0,0.693,0.575,9.0,-6.998,1.0,0.0801,0.374,0.0,0.252,0.492,117.999
Valerie Broussard,Roots,23FHa9lYnG6Dr8OzombPkS,69.0,0.683,0.785,7.0,-4.879,1.0,0.037,0.0643,1.34e-05,0.177,0.581,122.997
Khalid,Talk - Alle Farben Remix,06BrHnTVDOydsfg0LZ6mQb,56.0,0.638,0.818,9.0,-4.517,0.0,0.05,0.131,1.78e-05,0.107,0.489,126.015
Alok,All The Lies - Toby Romeo Remix / Radio Edit,1YSwQvw1NrEPfA0j1iY8eV,56.0,0.707,0.806,6.0,-4.777,1.0,0.175,0.00908,0.0,0.366,0.634,119.972
Panic! At The Disco,High Hopes - Don Diablo Remix,1FlIzyCvRFQUE4pc7PiaIo,60.0,0.59,0.888,5.0,-2.851,1.0,0.0765,0.0216,0.0,0.487,0.288,126.094
Hardwell,Summer Air (feat. Trevor Guthrie),3eW2EDwNRAiQKkgom96dUa,40.0,0.632,0.574,4.0,-8.584,1.0,0.053,0.0942,0.0,0.215,0.557,125.989
P!nk,Can We Pretend (feat. Cash Cash) - Sigala Remix,1k08GK7ox8SDmEMvn81TwU,57.0,0.703,0.879,1.0,-4.514,0.0,0.177,0.0693,0.0,0.315,0.542,124.972
Lewis Capaldi,Bruises - Steve Void Remix,4raMIjIjMc8JohHth7l9lG,70.0,0.79,0.746,9.0,-5.96,1.0,0.0502,0.241,0.0,0.316,0.538,124.971
Daya,Insomnia - King Arthur Remix,52Y5nYBQgqawttJxxtUv1e,63.0,0.733,0.718,4.0,-7.149,0.0,0.0376,0.0107,0.0102,0.33,0.206,122.993
Zara Larsson,Don't Worry Bout Me - Rudimental Remix,4R7ZSlYoJOIaxHJFHszQCR,65.0,0.728,0.848,5.0,-6.248,1.0,0.185,0.0427,4.49e-06,0.118,0.612,124.993
NOTD,I Miss Myself - R3HAB Remix,3N9YuL395rE4qNyHMsvOWC,56.0,0.502,0.78,0.0,-4.547,1.0,0.244,0.333,0.0,0.72,0.607,122.688
Why Don't We,8 Letters - R3HAB Remix,6dX62wjTHi9F1srVTjV89X,2.0,0.638,0.708,1.0,-5.001,0.0,0.0421,0.24,0.0,0.311,0.582,103.16
James Arthur,You Deserve Better - Andrelli Remix,0JumfyG7GUshFjxouEXwhw,53.0,0.685,0.712,6.0,-4.302,0.0,0.0894,0.334,1.1e-06,0.047,0.483,114.989
Gryffin,Remember (with ZOHARA),3Iee2uf8UXOrOupQzfs1z5,11.0,0.62,0.906,11.0,-3.638,0.0,0.0627,0.102,0.0206,0.183,0.398,123.047
Alesso,REMEDY,6jreFSOTUAViWjKyzOC4Kg,77.0,0.601,0.775,0.0,-4.612,1.0,0.0473,0.269,0.0,0.0883,0.483,119.964
Borgeous,Leave,5Qnk8vP5g9l5SDQKU3qyYQ,56.0,0.762,0.665,11.0,-6.92,0.0,0.0471,0.169,0.0,0.103,0.961,115.946
Clean Bandit,Mama (feat. Ellie Goulding) - Tiësto’s Big Room Remix,3Mong1BzxMKwTZ0SbfLdcQ,65.0,0.684,0.95,1.0,-2.588,0.0,0.0809,0.0207,1.25e-06,0.105,0.436,125.974
Hardwell,I'm Not Sorry,4huh5oqBz9RkgpzAkyuEAs,34.0,0.65,0.819,4.0,-3.811,1.0,0.0551,0.117,0.0,0.0772,0.351,128.09
Dan + Shay,Tequila - Robin Schulz Remix,4Nu8sEejt46770gDUvFcrF,54.0,0.448,0.836,11.0,-6.495,1.0,0.0809,0.229,0.0,0.427,0.482,122.899
Marshmello,Happier - Frank Walker Remix,1IjuevPDJ8Sa97wFwQ5j4V,51.0,0.712,0.646,5.0,-4.23,1.0,0.182,0.116,0.0,0.123,0.607,104.998
JP Cooper,Sing It With Me - Embody Remix,4d3cCNTG3PUgWhPButc4N7,50.0,0.674,0.854,5.0,-5.253,1.0,0.115,0.054,0.0,0.379,0.503,111.969
Jess Glynne,Thursday - Nicky Romero Remix,7r4nPsLToVIPdsiEeZKF6Y,52.0,0.739,0.622,11.0,-5.382,0.0,0.0394,0.532,0.0,0.0508,0.615,119.992
David Guetta,Better When You're Gone,4Tvw0lweq9l2JPQKFbpbBQ,76.0,0.647,0.795,1.0,-3.548,0.0,0.0372,0.0635,0.0,0.188,0.409,127.992
Sigala,Wish You Well,1yAPglN5AGf7UoLK062ZYq,75.0,0.669,0.895,5.0,-3.787,0.0,0.0575,0.128,0.0,0.297,0.576,124.964
Frank Walker,Only When It Rains,4IAd7Vdwcc1E86P15tXjca,52.0,0.792,0.724,11.0,-5.108,0.0,0.0362,0.219,0.0,0.0911,0.429,109.984
Mabel,Mad Love - Blinkie Remix,5qiQbOa6AFEO3P111y9Jry,62.0,0.706,0.931,0.0,-3.053,0.0,0.0456,0.354,3.72e-06,0.146,0.465,123.012
Ava Max,Sweet but Psycho - Morgan Page Dance Remix,7nbVbGjifh0m2fhPYqcI1R,65.0,0.645,0.795,1.0,-5.439,1.0,0.0343,0.0334,1.05e-05,0.089,0.424,127.959
Young Bombs,Better Day (feat. Aloe Blacc),5NeFmsnXBy6xVbz8pesM5l,62.0,0.662,0.823,9.0,-4.7,1.0,0.0971,0.073,0.0,0.0833,0.435,118.958
OneRepublic,Rescue Me (with BUNT.) - BUNT. Remix,6fvbl9D9VjMtLRQsuWPyYt,10.0,0.673,0.885,11.0,-3.574,0.0,0.0569,0.143,0.0,0.184,0.704,121.082
Syn Cole,Discovery,1MgpEKnO6sgMTb5zumAsgn,55.0,0.516,0.857,0.0,-3.432,0.0,0.0463,0.0368,0.0,0.264,0.448,127.949
Tyler Shaw,With You - Frank Walker Remix,06Z7Hy2LUzbcSFmWzwkun1,49.0,0.686,0.613,2.0,-5.614,1.0,0.069,0.0386,0.0,0.251,0.452,104.988
Sam Feldt,2 Hearts (feat. Gia Koka),0EdgK7ASb4kfRkW8pVMN02,70.0,0.503,0.754,7.0,-3.634,1.0,0.0424,0.264,5.85e-05,0.297,0.597,116.524
Nicky Romero,Love You Forever,2gqzTQEn4g5ly0n5ScdMx0,61.0,0.382,0.698,6.0,-3.409,1.0,0.0374,0.00236,5.24e-05,0.108,0.151,127.816
Sam Feldt,Post Malone (feat. RANI),36orMWv2PgvnzXsd5CJ0yL,75.0,0.59,0.642,7.0,-3.87,1.0,0.122,0.0771,0.0,0.105,0.651,107.356
Faustix,Thorns,6DuE8kXIDJ3oiCibWXmgeN,60.0,0.708,0.825,4.0,-3.117,1.0,0.0615,0.031,0.0,0.191,0.662,109.991
George Ezra,Shotgun (The Wild Remix),5up5uXChMJLKyuop9HwtCb,63.0,0.588,0.757,5.0,-2.415,1.0,0.0716,0.327,0.0,0.323,0.836,122.813
XO Cupid,True Colors (feat. Maya Avedis),4AMY0oGSt7vZwgxDnHCJBr,73.0,0.636,0.63,0.0,-6.396,1.0,0.0346,0.0796,0.0,0.13,0.454,104.845
Faustix,Crying In The Sun,0VQUyufAldw4Eitv71TPmg,60.0,0.682,0.786,11.0,-4.87,0.0,0.0477,0.214,0.0,0.12,0.664,91.042
Faustix,Need You,0EQeui6OBMzqJ3Z3wCOzZh,62.0,0.639,0.705,7.0,-5.039,0.0,0.049,0.045,0.0,0.425,0.595,124.957
Winati,Sweet Dreams (Are Made of This),1o9D0rUusi2V5idyOEOPII,67.0,0.815,0.647,9.0,-7.162,0.0,0.218,0.399,0.0,0.0738,0.182,125.95
Tungevaag & Raaban,Million Lights,2neq77lIMkitQwBwy1EDng,61.0,0.696,0.907,0.0,-4.157,0.0,0.073,0.0191,1.23e-05,0.124,0.466,125.932
Jubël,Dancing in the Moonlight,5ow0sNF1zSqp71Ix5jEXWU,71.0,0.659,0.617,11.0,-5.862,0.0,0.0649,0.27,0.0,0.187,0.187,119.858
Avicii,Heaven,0vrmHPfoBadXVr2n0m1aqZ,80.0,0.592,0.873,9.0,-5.65,1.0,0.0275,0.0715,0.00982,0.142,0.516,122.011
John De Sohn,Forever Young,0o9bHFc8Lt5tZFvTjNZTNf,68.0,0.651,0.617,8.0,-6.077,1.0,0.0309,0.179,0.0,0.113,0.591,121.977
Olympis,eoh,3oN9prOZJ8jR6rFP4YMJF9,60.0,0.707,0.585,5.0,-11.024,1.0,0.0701,0.145,0.00485,0.257,0.277,125.161
Martin Jensen,Nobody,0Qew3aYvQPGPjfL7gbe6x1,66.0,0.673,0.687,6.0,-5.295,0.0,0.0623,0.269,0.0,0.181,0.524,96.964
Jax Jones,All Day And Night,5naYe7rLMZcLfO1DKg48MK,75.0,0.567,0.765,1.0,-4.107,0.0,0.108,0.317,0.0,0.14,0.541,121.924
Lauv,There's No Way (feat. Julia Michaels) - Alle Farben Remix,3LaQ1GajOXoUeiTA9UAcCK,58.0,0.768,0.83,11.0,-4.983,0.0,0.036,0.0229,0.000127,0.145,0.444,126.007
Kris Kross Amsterdam,Whenever (feat. Conor Maynard),3DGar7krWlmrXRFHBcQF6z,74.0,0.734,0.765,7.0,-5.562,1.0,0.0621,0.151,0.0,0.231,0.518,109.989
Tungevaag & Raaban,All For Love,5VGBgPVFO3e0lWz4WHYntQ,68.0,0.689,0.901,7.0,-1.431,1.0,0.0678,0.145,1.03e-05,0.459,0.651,125.115
GAMPER & DADONI,Bittersweet Symphony (feat. Emily Roberts),6sYJuVcEu4gFHmeTLdHzRz,72.0,0.676,0.582,9.0,-7.58,1.0,0.128,0.221,0.00627,0.515,0.447,124.012
Jess Glynne,One Touch,3eS1VMcEmq2IUgpaeDysCb,70.0,0.686,0.693,0.0,-6.245,0.0,0.131,0.329,0.0,0.136,0.699,124.206
Lauv,"fuck, i’m lonely (with Anne-Marie) - Ofenbach Remix",4fCAOaMs0PYL58OijKp2IS,58.0,0.763,0.674,9.0,-5.146,1.0,0.0378,0.0106,3.58e-06,0.0321,0.759,105.027
Vigiland,Be Your Friend‬‬,2mSIu1ZPo22Ihx3EwS4E6h,67.0,0.6,0.754,0.0,-4.204,1.0,0.0488,0.0688,0.0,0.151,0.641,128.044
